RowNumber,AnimalName,AnimalGender,AnimalBirthMonth,BreedName,Borough,ZipCode,LicenseIssuedDate,LicenseExpiredDate,Extract Year
65604,BRUTUS,M,2003,Unknown,,11231,4/10/18,4/29/19,2018
65711,MARIGOLD,F,1013,Chihuahua,,11231,4/11/18,4/11/23,2018
65828,BUDDY,M,2013,American Pit Bull Terrier/Pit Bull,,11231,4/12/18,5/5/19,2018
65870,BOOTS,F,2018,Basenji,,11231,4/12/18,4/12/19,2018
66125,GRACE,F,2018,Dachshund Smooth Coat Miniature,,11231,4/13/18,4/13/19,2018
66206,GIRLY,F,2014,Labrador Retriever Crossbreed,,11231,4/13/18,6/3/19,2018
66212,BOBO,F,2006,Shiba Inu,,11231,4/13/18,6/4/19,2018
66471,GASPER,M,2016,Chihuahua,,11231,4/15/18,4/15/19,2018
66724,TYBEE,M,2011,Chihuahua Crossbreed,,11231,4/16/18,4/16/19,2018
66825,OLIVE,F,2013,"Poodle, Standard",,11231,4/17/18,1/27/19,2018
66853,TOMAS,M,2016,Chihuahua Crossbreed,,11231,4/17/18,4/19/19,2018
67005,BOOMER,M,2015,Terrier mix,,11231,4/17/18,6/2/19,2018
67057,LULU,F,2013,"Poodle, Standard",,11231,4/17/18,1/27/19,2018
67165,LUCY,F,2018,Golden Retriever,,11231,4/18/18,4/18/19,2018
67345,COREY,M,2015,Cavalier King Charles Spaniel,,11231,4/19/18,2/6/21,2018
67664,YUNI,M,2007,Unknown,,11231,4/21/18,3/11/19,2018
67667,ROXY,F,2016,Yorkshire Terrier,,11231,4/21/18,6/9/22,2018
67750,PEARL,F,2015,"Bull Dog, American",,11231,4/21/18,6/2/19,2018
67816,SAMMY,M,2010,Unknown,,11231,4/22/18,4/29/19,2018
68100,LOGAN,M,2011,Boxer,,11231,4/23/18,5/9/19,2018
68438,PENELOPE,F,2010,"Collie, Smooth Coat",,11231,4/24/18,6/13/19,2018
68477,DEUCE,M,2013,Cane Corso,,11231,4/24/18,3/22/19,2018
68609,BOOMER,M,2016,Dutch Shepherd,,11231,4/25/18,5/15/19,2018
68641,KATIE,F,2014,Irish Wolfhound,,11231,4/25/18,6/24/20,2018
68656,KATIE,F,2014,Irish Wolfhound,,11231,4/25/18,4/25/21,2018
68677,JULIANNE,F,2011,Unknown,,11231,4/25/18,5/25/19,2018
68829,WICKED,M,2010,Shih Tzu,,11231,4/26/18,3/14/19,2018
68933,KIMCHI,F,2009,Jack Russell Terrier,,11231,4/27/18,4/29/19,2018
69018,PEPPER,M,2015,Poodle,,11231,4/27/18,4/27/19,2018
69251,MAGGIE,F,2015,Beagle Crossbreed,,11231,4/29/18,4/29/23,2018
69270,FEBE,F,2016,Miniature Pinscher,,11231,4/29/18,6/23/20,2018
69282,RICHARD,M,2008,Yorkshire Terrier,,11231,4/29/18,5/14/19,2018
69289,MAC,M,2007,Portuguese Water Dog,,11231,4/29/18,4/29/19,2018
69299,BELLA,F,2012,Unknown,,11231,4/29/18,4/29/19,2018
69431,RILEY,M,2016,Goldendoodle,,11231,4/29/18,4/29/23,2018
69438,BRUNELLO,M,2004,Pug,,11231,4/29/18,6/16/19,2018
69442,SASHA,F,2013,German Shepherd Crossbreed,,11231,4/29/18,3/18/19,2018
69460,NUNU,M,2016,Maltese,,11231,4/29/18,4/29/21,2018
69462,YOGI,M,2016,Beagle Crossbreed,,11231,4/29/18,4/29/23,2018
69540,ROCKY,M,2012,Chihuahua Crossbreed,,11231,4/30/18,3/15/19,2018
69704,SANDY,F,2007,Chihuahua,,11231,4/30/18,5/13/19,2018
69780,SHADOW,F,2015,Terrier Crossbreed,,11231,4/30/18,4/16/19,2018
69792,REMY,F,2010,Shih Tzu,,11231,4/30/18,6/15/19,2018
70168,LATTE,F,2018,American Pit Bull Mix / Pit Bull Mix,,11231,5/2/18,5/2/19,2018
70332,CURTIS,M,2011,Border Terrier,,11231,5/3/18,7/16/18,2018
70356,ROSIE,F,2017,Cocker Spaniel Crossbreed,,11231,5/3/18,5/3/19,2018
70946,SALTY,M,2016,"Coonhound, Blue Tick",,11231,5/6/18,5/6/19,2018
71014,TUCKER,M,2016,Australian Cattledog,,11231,5/7/18,6/14/19,2018
71079,MILO,M,2007,Unknown,,11231,5/7/18,6/16/19,2018
71143,GEORGE,M,2016,Basset Hound,,11231,5/7/18,4/18/19,2018
71234,BARRON,M,2001,Unknown,,11231,5/8/18,7/1/19,2018
71238,MICKEY,F,2010,Unknown,,11231,5/8/18,5/11/19,2018
71273,NONE,M,2018,Beagle,,11231,5/8/18,5/8/19,2018
71297,ROSIE,F,2017,Pembroke Welsh Corgi,,11231,5/8/18,6/11/19,2018
71338,OLIVIA,F,2004,"Schnauzer, Giant",,11231,5/8/18,6/29/19,2018
71362,WATSON,M,2018,Wire Fox Terrier,,11231,5/8/18,5/8/19,2018
71385,MO,F,2001,"Schnauzer, Miniature",,11231,5/8/18,7/30/19,2018
71993,RICKY,M,2014,Rat Terrier,,11231,5/11/18,4/6/20,2018
72008,KELLY,F,2005,Kerry Blue Terrier,,11231,5/11/18,5/11/19,2018
72058,LUCY,F,2014,Rat Terrier,,11231,5/11/18,4/6/20,2018
72113,SUZY,F,2004,Miniature Pinscher,,11231,5/11/18,5/11/19,2018
72510,SAMUEL,M,2008,Great Dane,,11231,5/14/18,4/3/19,2018
72526,OTTLI,F,2006,German Shepherd Dog,,11231,5/14/18,7/7/19,2018
72547,SALVADOR,M,2007,Great Dane,,11231,5/14/18,4/3/19,2018
72600,BARRY,M,2014,Unknown,,11231,5/14/18,5/14/19,2018
72699,EMI,F,2010,Shiba Inu,,11231,5/14/18,4/2/19,2018
72724,SHIO,M,2008,Shiba Inu,,11231,5/14/18,4/24/19,2018
72745,MOSES,M,2018,Labradoodle,,11231,5/15/18,5/15/19,2018
72819,MALA,F,2011,American Pit Bull Terrier/Pit Bull,,11231,5/15/18,7/3/19,2018
72840,MALLORY,F,2010,Unknown,,11231,5/15/18,6/28/19,2018
72869,MOLLY,F,2010,"Bull Dog, French",,11231,5/15/18,5/28/20,2018
72881,ROCCO,M,2018,Havanese,,11231,5/15/18,5/15/19,2018
73066,JUNE,F,2017,"Schnauzer, Miniature Crossbreed",,11231,5/16/18,5/16/19,2018
73190,BELLA,F,2013,Shih Tzu,,11231,5/17/18,5/14/19,2018
73536,BOOMER,M,2009,Shih Tzu,,11231,5/18/18,6/23/19,2018
73785,LULA,F,2013,German Shepherd Crossbreed,,11231,5/20/18,6/3/19,2018
73801,BLANCA,F,2014,Jack Russell Terrier,,11231,5/20/18,5/20/23,2018
73824,BORIS,M,2014,Chihuahua,,11231,5/20/18,5/20/21,2018
74062,SAMBA,M,2015,Australian Cattledog,,11231,5/21/18,4/30/19,2018
74322,FUGU,M,2017,Terrier mix,,11231,5/22/18,5/22/19,2018
74397,SQUIRT,M,2009,Puggle,,11231,5/22/18,5/9/19,2018
75045,BUDDY,M,2010,"Bull Dog, English",,11231,5/26/18,3/6/20,2018
75399,BOGEE,M,2011,Labradoodle,,11231,5/29/18,5/29/19,2018
75466,CODY,M,2017,Yorkshire Terrier,,11231,5/29/18,5/24/20,2018
75497,MONEY,M,2011,Unknown,,11231,5/29/18,6/29/20,2018
75624,FERGUSON,M,2018,Wheaton Terrier,,11231,5/30/18,5/30/19,2018
75656,RINGO,M,2017,Pug,,11231,5/30/18,5/30/21,2018
75675,TYSON,M,2016,American Pit Bull Mix / Pit Bull Mix,,11231,5/30/18,5/11/19,2018
75729,SPENCER,M,2002,Beagle,,11231,5/30/18,6/29/19,2018
75791,CHARLOTTE,F,2008,Miniature Pinscher,,11231,5/30/18,8/8/18,2018
75795,BEATRICE,F,2017,Terrier Crossbreed,,11231,5/30/18,5/30/23,2018
75858,FINLEY,F,2014,Terrier mix,,11231,5/31/18,5/31/19,2018
75900,KURT,M,2017,Poodle,,11231,5/31/18,5/31/19,2018
76138,MISSY,F,2012,Unknown,,11231,6/1/18,7/9/19,2018
76266,PUNIM,F,2014,German Longhaired Pointer,,11231,6/2/18,6/2/23,2018
76368,OLIVER,M,2014,Pug,,11231,6/2/18,7/19/19,2018
76467,CHEWY,M,2018,Chihuahua Crossbreed,,11231,6/3/18,6/3/19,2018
76588,CHARLIE,M,2016,Labrador Retriever Crossbreed,,11231,6/4/18,6/4/19,2018
76640,LUCY,F,2017,Goldendoodle,,11231,6/4/18,6/4/23,2018
76651,ZORRO,M,2016,Labradoodle,,11231,6/4/18,6/4/19,2018
76756,SIGGI,F,2017,Shepard Crossbreed,,11231,6/4/18,6/4/19,2018
76923,MILO,M,2007,Labradoodle,,11231,6/5/18,5/16/19,2018
77125,SQUID,M,2015,Bassett Hound,,11231,6/6/18,5/14/20,2018
77223,JACKSON,M,2015,Border Terrier,,11231,6/6/18,4/22/19,2018
77353,KINA,F,2016,Jack Russell Terrier,,11231,6/7/18,6/7/19,2018
77525,BISCUIT,M,2008,Dachshund,,11231,6/7/18,6/7/19,2018
77610,LOVEY,M,2018,"Dachshund, Long Haired Miniature",,11231,6/8/18,6/8/19,2018
77626,KELLY,F,2011,Wheaton Terrier,,11231,6/8/18,7/26/19,2018
77851,SPARROW,M,2015,Boston Terrier,,11231,6/10/18,6/10/19,2018
77925,ROSIE,F,2010,American Pit Bull Mix / Pit Bull Mix,,11231,6/10/18,6/10/19,2018
78020,CLANCY,M,2013,Shih Tzu Crossbreed,,11231,6/11/18,6/11/19,2018
78132,NAME,M,2018,Beagle,,11231,6/11/18,6/11/19,2018
78139,TAYLOR,M,2018,Norwich Terrier,,11231,6/11/18,6/11/19,2018
78254,MINNIE,F,2003,Unknown,,11231,6/11/18,7/30/19,2018
78727,PRINCESS,F,2017,Poodle,,11231,6/12/18,6/12/19,2018
78775,PICKLES,F,2016,Chihuahua Crossbreed,,11231,6/13/18,6/13/19,2018
78807,LUGO,F,2018,Shih Tzu,,11231,6/13/18,6/13/19,2018
78980,LOLA,F,2017,German Shorthaired Pointer,,11231,6/14/18,6/14/19,2018
79007,PRINCESS,F,2014,American Pit Bull Terrier/Pit Bull,,11231,6/14/18,6/14/19,2018
79053,FINN,M,2018,Beagle,,11231,6/14/18,6/14/21,2018
79108,EMMA,F,2012,Vizsla,,11231,6/15/18,6/10/19,2018
79182,CAESAR,M,2010,American Staffordshire Terrier,,11231,6/15/18,6/15/21,2018
79490,KINO,F,2014,Border Collie,,11231,6/16/18,7/19/21,2018
79570,JETHRO,M,2012,"Coonhound, Black and Tan",,11231,6/17/18,8/3/19,2018
79721,HENRY,M,2017,Wire Fox Terrier,,11231,6/18/18,6/18/19,2018
79794,DUBLIN,M,2006,Labrador Retriever,,11231,6/18/18,4/25/19,2018
79920,BEAR,F,2013,Golden Retriever,,11231,6/19/18,8/13/19,2018
80049,WILLOUGHBY,F,2014,Labrador Retriever,,11231,6/19/18,5/16/19,2018
80341,FENIMORE,M,2005,Silky Terrier,,11231,6/21/18,8/11/19,2018
80342,JAKE,M,2009,Yorkshire Terrier,,11231,6/21/18,8/11/19,2018
80475,GIA,F,2014,Unknown,,11231,6/21/18,8/7/19,2018
80533,PHIFE,F,2018,Goldendoodle,,11231,6/22/18,6/22/19,2018
80680,UNKNOWN,F,2016,French Bulldog,,11231,6/23/18,6/23/19,2018
80916,MERRY,F,2013,Havanese,,11231,6/24/18,6/24/23,2018
81003,DJANGO,M,2012,Border Collie,,11231,6/25/18,8/18/19,2018
81094,KING,M,2015,American Pit Bull Mix / Pit Bull Mix,,11231,6/25/18,6/25/19,2018
81216,PANCHO,M,2017,Shih Tzu Crossbreed,,11231,6/26/18,6/30/19,2018
81375,CHARLENE,F,2016,Beagle Crossbreed,,11231,6/26/18,6/26/19,2018
81402,TROTSKY,M,2008,"Poodle, Standard",,11231,6/27/18,8/12/19,2018
81628,ALI,M,2018,Pug,,11231,6/28/18,6/28/19,2018
81666,LADY,F,2017,German Shepherd Dog,,11231,6/28/18,7/27/21,2018
81729,SIRIUS,M,2018,Labrador Retriever,,11231,6/28/18,6/28/19,2018
81832,FRANKIE,F,2014,Boxer Crossbreed,,11231,6/29/18,6/29/19,2018
81917,HANA,F,2015,Labrador Retriever Crossbreed,,11231,6/29/18,6/13/20,2018
81956,PONZI,M,2008,Boston Terrier,,11231,6/30/18,5/21/19,2018
82484,WASABI,M,2014,Shiba Inu,,11231,7/3/18,7/3/19,2018
83205,MAGGIE,F,2007,Bassett Hound,,11231,7/6/18,5/30/20,2018
83526,SAM,M,2016,Mastiff,,11231,7/8/18,7/8/19,2018
83565,LADY,F,2013,Miniature Schnauzer,,11231,7/8/18,7/8/19,2018
83631,PERSEPHONE,F,2011,Labrador Retriever,,11231,7/8/18,8/23/19,2018
83674,BIRDIE,F,2010,Labrador Retriever Crossbreed,,11231,7/9/18,7/9/19,2018
83713,TIAN,M,2005,Labrador Retriever,,11231,7/9/18,8/30/19,2018
83769,CHEWBACCA,M,2013,Pomeranian Crossbreed,,11231,7/9/18,7/9/19,2018
83838,ROSCOE,M,2010,Tibetan Spaniel,,11231,7/9/18,8/31/19,2018
84115,NONE,M,2018,Maltese Crossbreed,,11231,7/11/18,7/11/19,2018
84222,TRUMAN,M,2018,Poodle Crossbreed,,11231,7/11/18,7/11/19,2018
84391,WUGGY,M,2009,Cairn Terrier,,11231,7/13/18,12/27/18,2018
84397,SCRUFFY,F,2002,"Poodle, Toy",,11231,7/13/18,8/30/19,2018
84491,UNKNOWN,M,2017,Maltese Crossbreed,,11231,7/13/18,8/23/19,2018
84547,GIZMO,M,2011,"Poodle, Toy",,11231,7/13/18,8/2/19,2018
84580,RILEY,M,2018,Vizsla,,11231,7/13/18,7/13/19,2018
84605,SYDNY,F,2007,Yorkshire Terrier,,11231,7/13/18,5/30/21,2018
84796,OLIVE,F,2017,German Shepherd Crossbreed,,11231,7/14/18,5/31/20,2018
84807,BLUE,M,2013,Beagle Crossbreed,,11231,7/14/18,7/14/19,2018
84814,GUS,M,2013,"Poodle, Standard",,11231,7/15/18,7/15/19,2018
84915,NUTELLA,F,2018,Miniature Australian Shepherd,,11231,7/15/18,7/15/19,2018
85001,ELOISE,F,2008,Border Terrier,,11231,7/15/18,9/6/19,2018
85135,TIGER,M,2012,Unknown,,11231,7/16/18,3/13/19,2018
85242,CHLOE,F,2013,German Shepherd Crossbreed,,11231,7/16/18,6/21/19,2018
85342,SNACKS,F,2012,Pomeranian,,11231,7/17/18,1/8/23,2018
85354,KINGSLEY,F,2012,"Coonhound, Treeing Walker",,11231,7/17/18,8/19/19,2018
85406,MR.,M,2014,Chihuahua,,11231,7/17/18,12/18/22,2018
85467,BABY,F,2006,Miniature Pinscher,,11231,7/17/18,5/30/19,2018
85617,JUNCO,M,2017,Australian Shepherd,,11231,7/18/18,7/19/19,2018
85633,BELLA,F,2013,Shiba Inu,,11231,7/18/18,8/26/22,2018
85640,PETUNIA,F,2010,Chihuahua,,11231,7/18/18,7/4/19,2018
85909,GINGER,F,2009,Beagle,,11231,7/19/18,11/13/18,2018
86318,NIKO,M,2017,Miniature Pinscher,,11231,7/20/18,7/20/19,2018
86323,COCO,F,2017,Morkie,,11231,7/20/18,7/31/23,2018
86384,LEXI,F,2018,Beagle Crossbreed,,11231,7/21/18,7/21/19,2018
86534,POPPY,M,2015,Shih Tzu,,11231,7/22/18,7/22/19,2018
86973,TOBI,F,2006,Unknown,,11231,7/24/18,5/30/19,2018
87127,JORDAN,M,2003,Silky Terrier,,11231,7/24/18,8/26/19,2018
87531,CHIP,M,2011,Unknown,,11231,7/26/18,8/19/19,2018
87652,SAMANTHA,F,2008,"Pointer, German Shorthaired",,11231,7/26/18,8/4/19,2018
87824,WHITEY,F,2015,Maltese,,11231,7/27/18,7/27/21,2018
88224,STEVIE,F,2014,Terrier Crossbreed,,11231,7/30/18,6/30/23,2018
88259,ILLINOIS,M,2013,Shih Tzu,,11231,7/30/18,7/30/19,2018
88415,LARK,F,2011,Australian Shepherd,,11231,7/30/18,9/3/19,2018
88487,STORY,M,2012,Labrador Retriever,,11231,7/30/18,9/11/21,2018
88606,ANIMAL,F,2012,Havanese,,11231,7/31/18,8/5/19,2018
88673,KUSI,F,2017,Australian Cattledog,,11231,7/31/18,7/31/19,2018
88908,NELLY,F,2008,Labrador Retriever,,11231,8/1/18,9/9/19,2018
88941,MITSU,F,2015,Chihuahua Crossbreed,,11231,8/1/18,8/1/19,2018
89019,MYRNA,F,2016,Basset Hound,,11231,8/1/18,6/1/19,2018
89035,HARRY,M,2011,Jack Russell Terrier Crossbreed,,11231,8/1/18,8/1/20,2018
89090,WILBUR,M,2011,Bassett Hound,,11231,8/1/18,9/14/19,2018
89095,RUBY,F,2015,Unknown,,11231,8/1/18,5/4/19,2018
89106,BALTO,M,2014,Unknown,,11231,8/1/18,8/1/19,2018
89441,VALENTINO,M,2004,Bichon Frise,,11231,8/3/18,6/19/19,2018
89638,LOGAN,M,2012,Siberian Husky,,11231,8/4/18,8/4/21,2018
89720,GARNET,F,2018,Unknown,,11231,8/4/18,8/4/19,2018
89758,MILA,F,2017,Boston Terrier,,11231,8/4/18,8/4/19,2018
89827,ABBIE,F,2006,Golden Retriever,,11231,8/5/18,8/27/19,2018
89881,NAME,M,2018,Boston Terrier,,11231,8/5/18,8/5/19,2018
90035,AMELIA,F,2012,"Dachshund, Wirehaired, Miniature",,11231,8/6/18,9/1/19,2018
90181,WASHINGTON,M,2007,Shih Tzu,,11231,8/6/18,6/25/19,2018
90228,LUCY,F,2005,Shih Tzu,,11231,8/6/18,6/25/19,2018
90286,FIONA,F,2018,Maltese Crossbreed,,11231,8/6/18,8/6/19,2018
90481,THEO,M,2016,Siberian Husky,,11231,8/7/18,8/12/21,2018
90585,PHINNEAS,M,2011,Labrador Retriever Crossbreed,,11231,8/8/18,8/8/19,2018
90649,MATLOCK,M,2018,Dachshund Smooth Coat Miniature,,11231,8/8/18,8/8/19,2018
90842,MR.,M,2008,"Schnauzer, Miniature",,11231,8/9/18,8/27/19,2018
90877,TESS,F,2007,Whippet,,11231,8/10/18,9/3/19,2018
90923,FREYA,F,2018,Plott,,11231,8/10/18,8/10/19,2018
91079,KNIBLOE,F,2013,American Pit Bull Terrier/Pit Bull,,11231,8/11/18,9/22/19,2018
91095,YOSHI,M,2018,Labradoodle,,11231,8/11/18,8/11/19,2018
91369,PEPPER,F,2018,Labrador Retriever,,11231,8/13/18,8/13/19,2018
91377,MOLLY,F,2008,Pug,,11231,8/13/18,1/20/19,2018
91504,PADDY,M,2010,Chihuahua,,11231,8/13/18,8/13/19,2018
91870,OREO,M,2010,Unknown,,11231,8/16/18,9/22/19,2018
91911,LOLA,F,2013,Shih Tzu,,11231,8/16/18,10/2/19,2018
92024,SASSY,F,2016,Chihuahua Crossbreed,,11231,8/17/18,8/17/19,2018
92090,GRETA,F,2011,Belgian Malinois,,11231,8/17/18,8/17/23,2018
92368,INDIA,F,2016,American Pit Bull Terrier/Pit Bull,,11231,8/19/18,8/19/19,2018
92475,FLAPJACK,M,2013,Tibetan Spaniel,,11231,8/19/18,8/19/19,2018
92627,SOPHIE,F,2004,Yorkshire Terrier,,11231,8/20/18,4/29/19,2018
92771,BOSTON,F,2018,Boston Terrier,,11231,8/21/18,8/21/19,2018
92905,LUCILLE,F,2018,"Bull Dog, English",,11231,8/22/18,8/22/19,2018
93001,WALLY,M,2017,Portuguese Water Dog,,11231,8/22/18,8/22/23,2018
93031,TAZ,M,2008,Yorkshire Terrier,,11231,8/22/18,8/30/19,2018
93037,RILEY,M,2006,Unknown,,11231,8/22/18,8/30/19,2018
93040,OWEN,M,2007,Portuguese Water Dog,,11231,8/22/18,2/13/19,2018
93152,MATA,F,2008,Jack Russell Terrier,,11231,8/23/18,8/23/21,2018
93276,JOE,M,2018,Unknown,,11231,8/23/18,8/23/19,2018
94224,PENNY,F,2015,Vizsla,,11231,8/29/18,1/30/19,2018
94260,ROYAL,F,2014,"Schnauzer, Miniature",,11231,8/29/18,6/17/19,2018
94292,REMUS,M,2018,Bernese Mountain Dog,,11231,8/29/18,8/29/19,2018
94319,CLEOPATRA,F,2010,American Pit Bull Mix / Pit Bull Mix,,11231,8/29/18,9/7/19,2018
94358,VIOLET,F,2016,Siberian Husky,,11231,8/30/18,8/30/19,2018
94784,LISBON,F,2010,Portuguese Water Dog,,11231,8/31/18,10/15/19,2018
94791,HUGO,M,2013,Portuguese Water Dog,,11231,8/31/18,11/12/19,2018
95285,ELLIE,F,2016,Unknown,,11231,9/4/18,5/30/19,2018
95411,FRANKIE,M,2007,Dachshund Smooth Coat Miniature,,11231,9/4/18,10/12/19,2018
95437,BIGGIE,M,2017,American Pit Bull Terrier/Pit Bull,,11231,9/4/18,9/4/19,2018
95461,OTIS,M,2008,Unknown,,11231,9/4/18,8/5/19,2018
95626,LUNA,F,2014,Labrador Retriever Crossbreed,,11231,9/5/18,9/5/19,2018
95704,UNKNOWN,M,2018,Miniature Australian Shepherd,,11231,9/5/18,9/5/19,2018
96029,SODA,F,2017,Labrador Retriever,,11231,9/7/18,9/24/19,2018
96179,RYMAN,M,2013,Bull Terrier,,11231,9/7/18,12/23/18,2018
96197,LUCY,F,2018,Labradoodle,,11231,9/7/18,9/7/19,2018
96959,LUCIE,F,2018,Goldendoodle,,11231,9/11/18,9/11/19,2018
97065,PEARL,F,2018,"Poodle, Miniature",,11231,9/11/18,9/11/19,2018
97114,DUTCHESS,F,2011,American Pit Bull Mix / Pit Bull Mix,,11231,9/12/18,9/12/19,2018
97286,GOLDIE,F,2011,Shih Tzu,,11231,9/13/18,10/10/19,2018
97367,HONNIE,F,2015,American Pit Bull Mix / Pit Bull Mix,,11231,9/13/18,9/24/19,2018
97368,ROSIE,F,2016,Cavalier King Charles Spaniel,,11231,9/13/18,9/15/19,2018
97382,BATMAN,M,2013,Shih Tzu,,11231,9/13/18,9/22/19,2018
97445,SABINA,F,2014,Plott,,11231,9/13/18,11/5/19,2018
97522,THOMAS,M,2009,Border Terrier,,11231,9/13/18,8/7/19,2018
97640,LEMON,M,2016,Maltese Crossbreed,,11231,9/14/18,9/14/19,2018
97698,MEL,M,2010,Boston Terrier,,11231,9/14/18,9/14/19,2018
97887,MOOSE,M,2008,Dachshund Smooth Coat Miniature,,11231,9/16/18,9/11/20,2018
98411,SCHROEDER,M,2014,"Bull Dog, American",,11231,9/18/18,10/26/19,2018
98451,BINGO,F,2014,Labrador Retriever Crossbreed,,11231,9/18/18,7/20/19,2018
98781,COCO,M,2018,Cocker Spaniel Crossbreed,,11231,9/20/18,9/20/19,2018
98842,SAM,M,2006,Beagle,,11231,9/20/18,8/30/19,2018
99079,RUBY,F,2012,Chihuahua,,11231,9/21/18,10/8/19,2018
99188,ROSINA,F,2009,Labrador Retriever,,11231,9/22/18,9/22/23,2018
99262,PEPPER,F,2011,Chihuahua Crossbreed,,11231,9/22/18,9/22/19,2018
99263,LUCKY,M,2011,Basset Hound Crossbreed,,11231,9/22/18,9/22/19,2018
99301,MIA,F,2018,Boston Terrier,,11231,9/22/18,9/22/19,2018
99515,MR.,M,2018,Unknown,,11231,9/24/18,9/24/19,2018
99647,PENNY,F,2018,Cavalier King Charles Spaniel,,11231,9/24/18,9/24/19,2018
99749,JACOB,M,2013,Maltese,,11231,9/25/18,6/24/19,2018
99761,ARLO,M,2015,Shih Tzu,,11231,9/25/18,11/12/19,2018
99851,BANJO,F,2016,Cocker Spaniel,,11231,9/25/18,10/29/21,2018
99878,ROYAL,F,2014,American Pit Bull Mix / Pit Bull Mix,,11231,9/25/18,11/11/19,2018
99914,DOT,F,2015,Labradoodle,,11231,9/25/18,11/20/19,2018
100094,UNKNOWN,M,2018,Pomeranian Crossbreed,,11231,9/27/18,9/27/19,2018
100130,ELOISE,F,2017,Chihuahua,,11231,9/27/18,9/24/19,2018
100174,UNKNOWN,F,2017,Chihuahua Crossbreed,,11231,9/27/18,9/27/19,2018
100444,EEK,F,2014,Chihuahua Crossbreed,,11231,9/29/18,9/29/19,2018
100467,SYDNEY,F,2018,Poodle Crossbreed,,11231,9/29/18,9/29/21,2018
100516,CODY,M,2009,Unknown,,11231,9/30/18,10/22/19,2018
100554,BABY,F,2012,Labrador Retriever Crossbreed,,11231,9/30/18,7/2/19,2018
100586,FRANKIE,F,2016,Poodle,,11231,9/30/18,9/30/23,2018
100592,ZSA,F,2014,Field Spaniel,,11231,9/30/18,9/30/20,2018
100604,RONI,M,2017,Australian Cattledog,,11231,9/30/18,10/25/19,2018
100631,BANJO,M,2018,Beagle,,11231,10/1/18,10/1/19,2018
100664,ELVIS,M,2016,Dachshund Smooth Coat Miniature,,11231,10/1/18,9/6/19,2018
100847,JAKE,M,2009,Unknown,,11231,10/1/18,11/25/19,2018
100858,BIBI,F,2012,Terrier Crossbreed,,11231,10/1/18,10/7/19,2018
100919,BETTY,F,2011,Labrador Retriever Crossbreed,,11231,10/2/18,10/2/19,2018
101106,LUCY,F,2016,Havanese,,11231,10/2/18,10/2/19,2018
101252,ALASKA,F,2014,American Eskimo dog,,11231,10/3/18,10/8/20,2018
101596,MAX,M,2014,Pembroke Welsh Corgi,,11231,10/5/18,10/5/19,2018
101600,ROSCOE,M,2018,Unknown,,11231,10/5/18,10/5/19,2018
101811,ZETTIE,F,2011,Labrador Retriever,,11231,10/5/18,10/24/19,2018
102039,PICKLE,F,2011,French Bulldog,,11231,10/7/18,10/7/21,2018
102145,MAYBELLINE,F,2011,Unknown,,11231,10/8/18,11/25/19,2018
102403,MIMI,F,2009,Yorkshire Terrier,,11231,10/10/18,8/11/19,2018
102413,UNKNOWN,F,2012,American Pit Bull Mix / Pit Bull Mix,,11231,10/10/18,10/10/19,2018
102497,STELLA,F,2013,Jack Russell Terrier,,11231,10/10/18,9/17/19,2018
102602,OTTY,M,2006,Tibetan Terrier,,11231,10/11/18,7/30/19,2018
102822,BRUNO,M,2005,Havanese,,11231,10/12/18,12/3/19,2018
103084,LILLARD,M,2017,Cavalier King Charles Spaniel,,11231,10/13/18,10/13/19,2018
103293,SURI,F,2015,Chihuahua Crossbreed,,11231,10/14/18,10/14/19,2018
103354,ABE,M,2010,Havanese,,11231,10/15/18,11/30/19,2018
103407,MORKIE,F,2017,Maltese Crossbreed,,11231,10/15/18,8/23/19,2018
103895,KARMIE,F,2007,Unknown,,11231,10/17/18,10/20/20,2018
103973,FRANCES,F,2018,German Shepherd Dog,,11231,10/17/18,10/17/19,2018
104087,NIEVE,F,2018,Unknown,,11231,10/18/18,10/18/19,2018
104346,CHARLIE,M,2015,Yorkshire Terrier,,11231,10/19/18,11/28/19,2018
104590,RENEGADE,F,2018,Unknown,,11231,10/20/18,10/20/19,2018
104696,MAX,M,2010,Maltese,,11231,10/21/18,10/21/19,2018
104722,MOLLY,F,2007,"Poodle, Miniature",,11231,10/21/18,10/21/19,2018
104732,LILY,F,2006,Maltese,,11231,10/21/18,10/21/19,2018
104741,OLIVER,M,2015,Dachshund Crossbreed,,11231,10/21/18,11/10/23,2018
104774,ROYCE,M,2017,Terrier mix,,11231,10/22/18,8/19/19,2018
104978,RILEY,F,2015,Boxer,,11231,10/22/18,7/11/21,2018
105038,BUDDY,M,2016,Chihuahua Crossbreed,,11231,10/23/18,8/25/19,2018
105108,MAGGIE,F,2015,English Springer Spaniel,,11231,10/23/18,12/11/19,2018
105232,BELLA,F,2009,Labrador Retriever,,11231,10/24/18,12/14/19,2018
105649,NEKO,F,2016,Cocker Spaniel Crossbreed,,11231,10/26/18,12/15/19,2018
105854,BRENT,M,2008,Labrador Retriever Crossbreed,,11231,10/27/18,10/27/19,2018
105917,PIXEL,F,2017,German Shepherd Crossbreed,,11231,10/28/18,11/14/19,2018
105957,HONEY,F,2013,Unknown,,11231,10/28/18,10/28/19,2018
106343,KYLIE,F,2009,Siberian Husky,,11231,10/30/18,10/1/19,2018
